id,Entidad,Municipio,Aborto,Abuso_de_confianza,Abuso_sexual,Acoso_sexual,Allanamiento_de_morada,Amenazas,Contra_el_medio_ambiente,Corrupcion_de_menores,Dano_a_la_propiedad,por_servidores_publicos,Despojo,Electorales,Evasion_de_presos,Extorsion,Falsedad,Falsificacion,Feminicidio,Fraude,Homicidio,Hostigamiento_sexual,Incesto,Incump_obligaciones_asistencia_fam,Lesiones,Narcomenudeo,contra_el_patrimonio,Otros_contra_la_familia,Otros_contra_la_sociedad,Otros_Fuero_Comun,libertad_personal,libertad_seguridad_sexual,vida_integridad_corporal,Rapto,Robo,Secuestro,Trafico_de_menores,Trata_de_personas,Violacion_equiparada,Violacion_simple,Violencia_de_genero,Violencia_familiar,XCOORD,YCOORD
077075,Chiapas,Las Rosas,0,0,0.010416667,0.010416667,0.010416667,0.020833333,0,0.010416667,0.072916667,0,0.052083333,0.010416667,0,0.03125,0,0,0.005208333,0.03125,0.017361111,0,0,0.020833333,0.013888889,0.083333333,0.09375,0,0.010416667,0.1875,0.010416667,0.104166667,0.052083333,0,0.021412037,0.002083333,0,0.020833333,0.010416667,0.125,0,0.166666667,-92.36472461,16.36529139
077076,Chiapas,Sabanilla,0,0,0.020833333,0,0.010416667,0.010416667,0,0,0.020833333,0.010416667,0.010416667,0,0,0,0,0,0,0,0.049768519,0,0,0.03125,0.016203704,0.010416667,0.010416667,0,0.010416667,0.020833333,0,0.083333333,0.072916667,0,0.002604167,0,0,0,0,0.083333333,0,0.072916667,-92.61072554,17.31979286
077077,Chiapas,Salto de Agua,0,0,0.0625,0.010416667,0.010416667,0.072916667,0.020833333,0,0.072916667,0.125,0.010416667,0.010416667,0,0.03125,0,0.010416667,0.005208333,0.010416667,0.030092593,0,0,0.020833333,0.019675926,0.46875,0.052083333,0,0.020833333,0.677083333,0.010416667,0.197916667,0.052083333,0,0.018229167,0,0,0,0.020833333,0.197916667,0,0.197916667,-92.1869681,17.43758161
077078,Chiapas,San Cristobal de las Casas,0.020833333,0.395833333,1.572916667,0.364583333,0.90625,1.864583333,0.270833333,0.0625,6.145833333,0.822916667,0.927083333,0.03125,0.010416667,0.572916667,0.09375,0.322916667,0.0390625,1.395833333,0.364583333,0.177083333,0,2.739583333,0.792824074,3.583333333,1.46875,0,0.229166667,9.916666667,0.5625,1.864583333,0.416666667,0.020833333,0.915219907,0.029166667,0,0.104166667,0.197916667,3.135416667,0,13.28125,-92.58992408,16.67829431
077079,Chiapas,San Fernando,0,0.03125,0.09375,0.010416667,0.052083333,0.114583333,0.072916667,0.052083333,0.302083333,0.0625,0.114583333,0,0,0.020833333,0,0.020833333,0.002604167,0.135416667,0.049768519,0.010416667,0,0.104166667,0.049768519,0.177083333,0.041666667,0.010416667,0.020833333,0.34375,0.072916667,0.333333333,0.03125,0,0.039351852,0,0,0.020833333,0.041666667,0.333333333,0,1.5625,-93.20966379,16.91310727
077080,Chiapas,Siltepec,0,0.020833333,0,0,0.010416667,0.052083333,0.010416667,0,0.041666667,0.072916667,0.03125,0.020833333,0,0.010416667,0,0,0,0,0.042824074,0,0,0.0625,0.019675926,0,0.010416667,0,0,0.114583333,0,0.010416667,0,0,0.005208333,0,0,0,0.010416667,0.03125,0,0.145833333,-92.45621429,15.54733057
077081,Chiapas,Simojovel,0,0.083333333,0.020833333,0.010416667,0.03125,0.03125,0,0.041666667,0.03125,0.0625,0.052083333,0.052083333,0.010416667,0.03125,0,0.020833333,0,0.072916667,0.046296296,0,0,0.28125,0.03125,0.635416667,0,0,0.010416667,0.291666667,0.010416667,0.083333333,0.020833333,0.010416667,0.011863426,0,0,0.020833333,0,0.21875,0,0.177083333,-92.6250161,17.13894374
077082,Chiapas,Sitala,0,0,0,0,0,0,0,0,0.020833333,0.020833333,0.010416667,0.020833333,0,0.010416667,0,0,0,0,0.023148148,0,0,0,0.00462963,0,0.03125,0,0,0.041666667,0,0.010416667,0.020833333,0,0.003761574,0.002083333,0,0,0.010416667,0.010416667,0,0.03125,-92.34828927,17.03726451
077083,Chiapas,Socoltenango,0,0.010416667,0.020833333,0,0.010416667,0.041666667,0,0,0.0625,0,0.020833333,0.010416667,0,0,0,0,0,0,0.025462963,0,0,0.020833333,0.013888889,0.09375,0.03125,0,0.020833333,0.072916667,0,0.0625,0.041666667,0,0.009548611,0,0,0,0.010416667,0.0625,0,0.364583333,-92.37590668,16.10635947
077084,Chiapas,Solosuchiapa,0,0.010416667,0.010416667,0,0,0.020833333,0,0,0.020833333,0.020833333,0,0,0,0.010416667,0,0.010416667,0,0,0.012731481,0,0,0.052083333,0.006944444,0.09375,0.010416667,0,0,0.09375,0.010416667,0,0,0,0.009548611,0,0,0,0,0.010416667,0,0.083333333,-93.00478304,17.38697903
077085,Chiapas,Soyalo,0,0,0.020833333,0,0,0,0,0,0.052083333,0.020833333,0.020833333,0,0,0.010416667,0,0.010416667,0.002604167,0.041666667,0.006944444,0,0,0.0625,0.009259259,0.020833333,0,0,0,0.104166667,0.010416667,0.03125,0.03125,0,0.015914352,0,0,0,0.010416667,0.125,0,0.28125,-92.98866406,16.92596849
077086,Chiapas,Suchiapa,0.010416667,0.041666667,0.104166667,0,0.010416667,0.0625,0.010416667,0.041666667,0.53125,0.052083333,0.052083333,0,0,0,0,0.010416667,0.002604167,0.072916667,0.043981481,0.020833333,0,0.166666667,0.053240741,0.270833333,0.041666667,0,0.0625,0.489583333,0.09375,0.229166667,0.052083333,0.010416667,0.026909722,0.002083333,0,0.03125,0.020833333,0.260416667,0,1.5,-93.13633572,16.58553076
077087,Chiapas,Suchiate,0.03125,0.21875,0.270833333,0.020833333,0.010416667,0.385416667,0.0625,0.020833333,1.447916667,0.239583333,0.333333333,0.020833333,0,0.270833333,0,0.052083333,0.028645833,0.21875,0.364583333,0.020833333,0,0.239583333,0.394675926,1.791666667,1,0.010416667,0.03125,1.416666667,0.052083333,0.395833333,0.15625,0.020833333,0.257233796,0,0,0.020833333,0.0625,0.5625,0,2.510416667,-92.22712963,14.63936753
077088,Chiapas,Sunuapa,0,0,0,0,0,0.052083333,0,0,0.03125,0,0,0,0,0.010416667,0,0,0,0,0.001157407,0,0,0.010416667,0.002314815,0,0,0,0,0.010416667,0,0,0,0,0.002314815,0,0,0,0,0,0,0.0625,-93.25158579,17.48885152
077089,Chiapas,Tapachula,0.4375,2.0625,3.34375,1.135416667,1.541666667,7.25,0.260416667,0.385416667,26.71875,2.322916667,3.166666667,0.052083333,0.010416667,1.854166667,0.46875,1.510416667,0.067708333,4.864583333,1.53587963,0.572916667,0,2.791666667,3.704861111,16.39583333,3.78125,0.0625,0.802083333,18.44791667,2.197916667,4.666666667,0.6875,0.083333333,2.325520833,0.014583333,0,0.40625,0.375,5.34375,0,81.3125,-92.30488104,14.93368761
077090,Chiapas,Tapalapa,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0.006944444,0,0,0,0.005787037,0.020833333,0,0,0,0.020833333,0,0,0,0,0.00318287,0,0,0.010416667,0,0,0,0.03125,-93.11231104,17.22010485
077091,Chiapas,Tapilula,0,0,0.03125,0.010416667,0.010416667,0.09375,0,0,0.0625,0.020833333,0.010416667,0.010416667,0,0,0,0,0,0,0.008101852,0,0,0.052083333,0.013888889,0.15625,0.010416667,0,0,0.09375,0,0.072916667,0.020833333,0,0.012731481,0.002083333,0,0,0,0.083333333,0,0.145833333,-92.99727438,17.25096963
077092,Chiapas,Tecpatan,0,0.041666667,0.09375,0,0.052083333,0.0625,0.020833333,0.041666667,0.21875,0.052083333,0.208333333,0,0,0.020833333,0.020833333,0,0.005208333,0.052083333,0.072916667,0.0625,0,0.208333333,0.043981481,0.208333333,0.052083333,0,0.052083333,0.28125,0.020833333,0.3125,0.041666667,0.010416667,0.040509259,0.002083333,0,0.020833333,0.010416667,0.260416667,0,0.65625,-93.53319717,17.19827356
077093,Chiapas,Tenejapa,0,0,0.020833333,0.010416667,0.010416667,0.010416667,0.010416667,0,0.083333333,0.135416667,0.052083333,0.03125,0,0.010416667,0,0,0.005208333,0.010416667,0.018518519,0.010416667,0,0.083333333,0.030092593,0.010416667,0.010416667,0,0,0.260416667,0.010416667,0.0625,0.052083333,0,0.008969907,0,0,0,0,0.260416667,0,0.5625,-92.47200045,16.8331742
077094,Chiapas,Teopisca,0,0.010416667,0.0625,0,0.072916667,0.03125,0.010416667,0.020833333,0.197916667,0.041666667,0.114583333,0.010416667,0,0.083333333,0.010416667,0,0,0.041666667,0.039351852,0,0,0.135416667,0.027777778,0.0625,0.020833333,0,0.010416667,0.375,0.041666667,0.114583333,0.03125,0,0.03125,0,0,0.010416667,0.041666667,0.302083333,0,0.1875,-92.50881876,16.56109101
077096,Chiapas,Tila,0.010416667,0.020833333,0.041666667,0.010416667,0.09375,0.0625,0,0,0.229166667,0.052083333,0.072916667,0.03125,0,0.010416667,0,0,0.0078125,0,0.087962963,0,0,0.166666667,0.046296296,0.041666667,0.010416667,0,0,0.395833333,0,0.125,0.135416667,0,0.015914352,0,0,0.010416667,0.010416667,0.354166667,0,0.15625,-92.48580009,17.37910347
077097,Chiapas,Tonala,0.010416667,0.114583333,0.354166667,0.03125,0.135416667,0.604166667,0.166666667,0.0625,1.135416667,0.395833333,0.375,0,0.010416667,0.135416667,0.052083333,0.114583333,0.013020833,0.333333333,0.332175926,0.052083333,0,1.09375,0.181712963,1.427083333,0.40625,0,0.114583333,1.895833333,0.229166667,1.114583333,0.125,0.020833333,0.264756944,0.00625,0.020833333,0.0625,0.083333333,1.0625,0,10.77083333,-93.69034604,15.99694906
077098,Chiapas,Totolapa,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0.00462963,0.010416667,0,0.010416667,0.001157407,0,0,0,0,0,0.010416667,0.010416667,0,0,0.001157407,0,0,0,0,0.010416667,0,0.052083333,-92.65997035,16.51515318
077099,Chiapas,La Trinitaria,0,0.010416667,0.03125,0.020833333,0.020833333,0.125,0.010416667,0.010416667,0.125,0.010416667,0.052083333,0,0,0.041666667,0,0.020833333,0,0.041666667,0.137731481,0,0,0.135416667,0.023148148,0.166666667,0.677083333,0,0.041666667,0.4375,0.03125,0.125,0.020833333,0,0.047164352,0,0,0.010416667,0.020833333,0.260416667,0,0.90625,-91.89950155,16.02445255
077100,Chiapas,Tumbala,0.010416667,0.010416667,0.03125,0.010416667,0,0.020833333,0,0,0.020833333,0.041666667,0.0625,0,0,0,0,0,0,0.020833333,0.046296296,0.010416667,0,0.072916667,0.023148148,0.020833333,0,0,0,0.114583333,0.010416667,0.114583333,0.0625,0,0.004918981,0,0,0,0.010416667,0.166666667,0,0.145833333,-92.26960416,17.30079338
077101,Chiapas,Tuxtla Gutierrez,0.208333333,5.677083333,4.479166667,1.520833333,2.958333333,17.97916667,0.604166667,2.958333333,32.52083333,8.479166667,5.6875,0.239583333,0.0625,3.895833333,1.375,8.833333333,0.041666667,17.11458333,1.201388889,0.635416667,0.010416667,9.78125,3.259259259,18.25,5.635416667,0.15625,4.3125,34.02083333,4.489583333,8.625,1.520833333,0.072916667,4.892361111,0.027083333,0.052083333,1.104166667,0.8125,9.25,0,58.59375,-93.13729147,16.73943355
077102,Chiapas,Tuxtla Chico,0.010416667,0.052083333,0.197916667,0.0625,0.114583333,0.239583333,0.03125,0,1.625,0.114583333,0.197916667,0.020833333,0,0.125,0,0.020833333,0.005208333,0.197916667,0.168981481,0.020833333,0,0.104166667,0.253472222,1.270833333,0.5625,0,0.03125,1.625,0.125,0.260416667,0.0625,0.010416667,0.118055556,0,0,0.010416667,0.010416667,0.479166667,0,4.322916667,-92.19869718,14.89407853
077103,Chiapas,Tuzantan,0.020833333,0.010416667,0.177083333,0.010416667,0.052083333,0.125,0.010416667,0.010416667,0.677083333,0.09375,0.104166667,0.010416667,0,0.010416667,0,0.020833333,0.002604167,0.0625,0.078703704,0,0,0.083333333,0.119212963,0.333333333,0.59375,0,0.020833333,0.59375,0.041666667,0.197916667,0.010416667,0,0.048321759,0,0,0,0.020833333,0.28125,0,1.072916667,-92.41157502,15.1404204
077104,Chiapas,Tzimol,0,0.010416667,0.010416667,0,0.010416667,0.09375,0.020833333,0.010416667,0.03125,0,0.03125,0.010416667,0,0,0,0,0.002604167,0.052083333,0.020833333,0,0,0.03125,0.012731481,0.03125,0,0,0,0.083333333,0,0.052083333,0.010416667,0,0.006944444,0.002083333,0,0.010416667,0,0.010416667,0,0.4375,-92.24644764,16.12402954
077105,Chiapas,Union Juarez,0,0.020833333,0.041666667,0.010416667,0.03125,0.03125,0.03125,0,0.083333333,0,0.010416667,0,0,0.010416667,0,0.010416667,0,0.010416667,0.015046296,0.010416667,0,0.020833333,0.03587963,0.0625,0.03125,0,0,0.09375,0,0.083333333,0,0,0.006655093,0,0,0,0.010416667,0.09375,0,0.34375,-92.10255216,15.05994613
077106,Chiapas,Venustiano Carranza,0,0.03125,0.145833333,0,0.072916667,0.104166667,0.020833333,0.020833333,0.208333333,0.114583333,0.520833333,0.020833333,0,0.010416667,0,0.052083333,0.010416667,0.114583333,0.071759259,0.020833333,0,0.385416667,0.033564815,0.1875,0.135416667,0,0.03125,0.354166667,0.020833333,0.291666667,0.15625,0,0.047743056,0.004166667,0,0.041666667,0.010416667,0.229166667,0,1,-92.60791266,16.31728364
077107,Chiapas,Villa Corzo,0,0.072916667,0.114583333,0,0.135416667,0.1875,0.114583333,0,0.520833333,0.135416667,0.260416667,0.010416667,0,0,0.010416667,0.0625,0.010416667,0.239583333,0.15162037,0.010416667,0,0.854166667,0.09375,0.25,0.0625,0,0.010416667,1.03125,0.020833333,0.385416667,0.208333333,0,0.079861111,0.002083333,0,0,0.041666667,0.510416667,0,1.46875,-93.19776754,16.11208964
077108,Chiapas,Villaflores,0,0.40625,0.197916667,0.010416667,0.21875,0.822916667,0.09375,0.03125,2.583333333,0.333333333,0.625,0.041666667,0,0.083333333,0.020833333,0.125,0.013020833,1.145833333,0.288194444,0.010416667,0,3,0.293981481,1.166666667,0.354166667,0,0.125,3,0.302083333,1.34375,0.395833333,0.010416667,0.2265625,0.002083333,0.010416667,0.041666667,0.0625,0.927083333,0,9.78125,-93.37529375,16.34615785
077109,Chiapas,Yajalon,0,0.020833333,0.052083333,0,0.03125,0.166666667,0,0.010416667,0.177083333,0.052083333,0.072916667,0.03125,0,0.03125,0,0.020833333,0,0.09375,0.082175926,0.020833333,0,0.114583333,0.075231481,0.177083333,0.03125,0,0.010416667,0.34375,0.041666667,0.135416667,0.072916667,0,0.045428241,0.002083333,0,0,0,0.166666667,0,0.375,-92.32586948,17.18556134
077110,Chiapas,San Lucas,0,0,0.041666667,0.010416667,0,0,0,0,0.03125,0.0625,0.020833333,0.010416667,0,0,0,0,0,0,0.002314815,0,0,0,0.003472222,0.010416667,0,0,0,0,0,0.010416667,0.010416667,0,0.001446759,0,0,0,0.010416667,0.041666667,0,0.09375,-92.72376405,16.62246912
077111,Chiapas,Zinacantan,0,0.010416667,0.020833333,0,0.020833333,0,0.020833333,0,0.052083333,0.052083333,0.03125,0,0,0.020833333,0,0,0.0078125,0.010416667,0.012731481,0,0,0.072916667,0.010416667,0,0,0,0,0.21875,0.010416667,0.0625,0.020833333,0,0.010127315,0.002083333,0,0,0.010416667,0.072916667,0,0.302083333,-92.78198102,16.7219129
077112,Chiapas,San Juan Cancuc,0,0,0.041666667,0,0.020833333,0.010416667,0,0,0.09375,0.03125,0.145833333,0.010416667,0,0,0,0,0.002604167,0,0.012731481,0,0,0.041666667,0.011574074,0.010416667,0,0,0,0.135416667,0,0.072916667,0.03125,0,0.004340278,0,0,0,0,0.125,0,0.322916667,-92.39166743,16.93014663
077113,Chiapas,Aldama,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0.010416667,0,0,0.015046296,0,0,0.010416667,0.019675926,0,0.010416667,0,0,0.072916667,0,0,0.041666667,0,0.002025463,0,0,0,0,0.03125,0,0.03125,-92.69017327,16.92182703
077114,Chiapas,Benemerito de las Americas,0,0,0,0,0,0.03125,0.020833333,0.010416667,0.083333333,0,0,0,0,0.020833333,0,0,0.013020833,0.010416667,0.087962963,0,0,0,0.013888889,0.604166667,0.114583333,0,0.010416667,0.427083333,0,0.083333333,0.072916667,0,0.02025463,0,0,0,0.03125,0.083333333,0,0.09375,-90.56252218,16.28166462
077115,Chiapas,Maravilla Tenejapa,0,0,0.010416667,0,0,0,0,0,0.03125,0.010416667,0,0,0,0,0,0,0.002604167,0,0.023148148,0,0,0.010416667,0.00462963,0,0,0,0,0.03125,0.010416667,0.03125,0,0,0.001736111,0,0,0,0.010416667,0.052083333,0,0.03125,-91.24859326,16.19916189
077116,Chiapas,Marques de Comillas,0,0,0,0,0,0.010416667,0,0,0.010416667,0.010416667,0,0,0,0,0,0,0.002604167,0,0.048611111,0,0,0,0.006944444,0.083333333,0.010416667,0,0,0.041666667,0,0.03125,0.020833333,0,0.002604167,0,0,0,0,0.03125,0,0.03125,-90.74347744,16.24628911
077117,Chiapas,Montecristo de Guerrero,0,0,0,0,0,0,0,0,0.010416667,0,0.010416667,0,0,0,0,0.010416667,0,0,0.011574074,0,0,0,0.00462963,0.03125,0,0,0,0.010416667,0,0.020833333,0.010416667,0,0.001157407,0,0,0,0,0.020833333,0,0.03125,-92.66440692,15.67167293
077118,Chiapas,San Andres Duraznal,0,0,0,0,0,0,0,0,0,0.010416667,0,0.020833333,0,0,0,0,0,0,0.008101852,0.010416667,0,0.010416667,0,0,0,0,0,0.020833333,0.010416667,0,0,0,0.000289352,0,0,0,0,0,0,0.010416667,-92.80309008,17.1540106
077119,Chiapas,Santiago el Pinar,0,0,0,0,0,0.010416667,0,0,0.03125,0.020833333,0,0.020833333,0,0.010416667,0,0.020833333,0,0,0.006944444,0,0,0,0.002314815,0.010416667,0,0,0.010416667,0.104166667,0.010416667,0,0,0,0.002314815,0,0,0,0.010416667,0.010416667,0,0.052083333,-92.72154867,16.94936226
077120,Chiapas,Capitan Luis angel Vidal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003703704,0,0,0,0.001851852,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0
077121,Chiapas,Rincon Chamula San Pedro,0,0,0,0,0,0,0,0,0.033333333,0.016666667,0,0.016666667,0,0,0,0,0,0,0.025925926,0,0,0,0.003703704,0.033333333,0.016666667,0,0,0.033333333,0,0,0,0,0.002777778,0,0,0,0,0.016666667,0,0.016666667,0,0
077122,Chiapas,El Parral,0,0.066666667,0.033333333,0,0,0.066666667,0.016666667,0,0.25,0.05,0.066666667,0.05,0,0.016666667,0,0.033333333,0,0.016666667,0.024074074,0,0,0.083333333,0.037037037,0,0.016666667,0,0.066666667,0.133333333,0.033333333,0.133333333,0.033333333,0,0.008333333,0,0,0,0.016666667,0.083333333,0,0.266666667,0,0
077123,Chiapas,Emiliano Zapata,0,0,0,0,0,0.016666667,0.016666667,0.016666667,0.066666667,0.016666667,0.05,0.033333333,0,0,0,0.016666667,0,0.016666667,0.016666667,0,0,0.016666667,0.009259259,0.05,0.016666667,0,0.016666667,0.083333333,0.016666667,0,0,0,0.003703704,0,0,0,0,0.016666667,0,0.35,0,0
077124,Chiapas,Mezcalapa,0,0.016666667,0.083333333,0.016666667,0,0.016666667,0.05,0.033333333,0.066666667,0.066666667,0.066666667,0,0,0,0,0,0,0,0.072222222,0,0,0,0.031481481,0.15,0.033333333,0,0,0.216666667,0.083333333,0.216666667,0.033333333,0,0.03287037,0.003333333,0,0,0.016666667,0.05,0,0.75,0,0
077125,Chiapas,Honduras de la Sierra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
088001,Chihuahua,Ahumada,0,0.041666667,0.135416667,0,0.041666667,0.166666667,0,0.010416667,0.916666667,0.135416667,0.072916667,0,0,0,0.020833333,0.40625,0.005208333,0.1875,0.092592593,0.010416667,0,0.104166667,0.097222222,0.0625,0.114583333,0,0,0.916666667,0.09375,0.010416667,0.083333333,0,0.047743056,0.002083333,0,0,0.052083333,0.125,0,0.34375,-106.3801666,30.44903314
088002,Chihuahua,Aldama,0.010416667,0.333333333,0.791666667,0,0.239583333,1.010416667,0,0.052083333,6.916666667,0.229166667,0.84375,0,0,0,0.020833333,0.145833333,0,1.21875,0.167824074,0.052083333,0,1.270833333,0.34837963,0.364583333,0.354166667,0.010416667,0,1.03125,0.625,0.125,0.239583333,0,0.289351852,0.004166667,0,0.010416667,0.21875,0.302083333,0,5.625,-105.588287,29.07329915
088003,Chihuahua,Allende,0,0.177083333,0.114583333,0,0.020833333,0.333333333,0,0,0.625,0.052083333,0.3125,0,0,0,0,0.010416667,0,0.552083333,0.038194444,0,0,0.270833333,0.059027778,0.072916667,0.052083333,0.010416667,0,0.1875,0.1875,0.041666667,0.052083333,0,0.047453704,0.00625,0,0,0.041666667,0.09375,0,0.90625,-105.3055699,27.09479059
088004,Chihuahua,Aquiles Serdan,0,0.052083333,0.09375,0.010416667,0.010416667,0.135416667,0,0,0.3125,0.177083333,0.041666667,0,0.010416667,0,0,0.010416667,0.0078125,0.114583333,0.100694444,0.010416667,0,0.1875,0.043981481,0.104166667,0,0,0,0.177083333,0.052083333,0.010416667,0,0,0.015046296,0,0,0.010416667,0.010416667,0.0625,0,1.020833333,-105.8234481,28.58222962
088005,Chihuahua,Ascension,0.010416667,0.291666667,0.78125,0,0.0625,0.28125,0,0.03125,2.03125,0.239583333,0.302083333,0.010416667,0,0.010416667,0.03125,0.0625,0,0.6875,0.084490741,0.020833333,0,0.46875,0.15625,0.041666667,0.083333333,0,0.010416667,0.458333333,0.354166667,0.0625,0.177083333,0,0.080729167,0.002083333,0,0.010416667,0.166666667,0.4375,0.010416667,1.520833333,-107.5198949,31.33207411
088006,Chihuahua,Bachiniva,0.010416667,0.083333333,0.104166667,0,0.020833333,0.25,0.020833333,0,0.333333333,0,0.09375,0.010416667,0,0,0,0.010416667,0,0.083333333,0.021990741,0.010416667,0,0.083333333,0.037037037,0.072916667,0.03125,0,0,0.09375,0.03125,0.010416667,0,0,0.02025463,0,0,0,0.010416667,0.0625,0,0.302083333,-107.2916224,28.85796334
088007,Chihuahua,Balleza,0,0.09375,0.270833333,0,0.020833333,0.364583333,0.0625,0,0.8125,0.041666667,0.458333333,0.010416667,0,0,0.010416667,0.114583333,0,0.09375,0.125,0.020833333,0,0.1875,0.083333333,0.072916667,0.020833333,0,0,0.239583333,0.125,0.020833333,0.052083333,0,0.0390625,0.002083333,0,0,0.0625,0.15625,0,0.59375,-106.5427768,26.75285799
088008,Chihuahua,Batopilas de Manuel Gomez Morin,0,0.010416667,0.041666667,0,0,0.135416667,0,0,0.03125,0.020833333,0.020833333,0,0,0,0,0,0.010416667,0.03125,0.092592593,0.010416667,0,0,0.039351852,0.010416667,0,0,0,0.1875,0.020833333,0,0.020833333,0,0.004918981,0,0,0,0.0625,0.072916667,0,0.052083333,-107.693434,26.94541388
088009,Chihuahua,Bocoyna,0.010416667,0.3125,0.583333333,0,0.09375,1.052083333,2.614583333,0,2.8125,0.125,0.479166667,0,0,0.010416667,0,0.166666667,0,0.541666667,0.321759259,0.072916667,0.010416667,1.354166667,0.297453704,0.25,0.260416667,0,0.010416667,0.989583333,0.583333333,0.135416667,0.145833333,0,0.153645833,0.002083333,0,0.03125,0.270833333,0.927083333,0,5.03125,-107.580091,27.80783211
088010,Chihuahua,Buenaventura,0,0.145833333,0.375,0,0,0.447916667,0.010416667,0.03125,1.0625,0.302083333,0.364583333,0.010416667,0,0.03125,0.010416667,0.041666667,0,0.697916667,0.082175926,0.010416667,0,0.5625,0.092592593,0.041666667,0.083333333,0,0,0.354166667,0.177083333,0.083333333,0.09375,0,0.049189815,0,0,0.010416667,0.09375,0.177083333,0.010416667,1.197916667,-107.1209665,30.05771223
088011,Chihuahua,Camargo,0.010416667,1.125,1.552083333,0.010416667,0.15625,1.520833333,0,0.052083333,11.4375,0.34375,0.875,0.03125,0.010416667,0,0.166666667,0.65625,0,2.802083333,0.236111111,0.125,0,2.395833333,0.695601852,0.666666667,0.375,0,0,2.572916667,0.53125,0.125,0.1875,0,0.663483796,0.002083333,0.010416667,0.03125,0.270833333,0.697916667,0,8.083333333,-104.4245106,28.03343143
088012,Chihuahua,Carichi,0,0.020833333,0.041666667,0,0.010416667,0.072916667,0.010416667,0,0.385416667,0.010416667,0.15625,0.010416667,0,0,0,0.020833333,0.002604167,0.135416667,0.03587963,0,0,0.03125,0.028935185,0.020833333,0.020833333,0,0,0.135416667,0.083333333,0,0,0,0.02806713,0,0,0.010416667,0.03125,0.114583333,0,0.166666667,-107.0631011,27.810057
088013,Chihuahua,Casas Grandes,0,0.145833333,0.239583333,0,0.010416667,0.3125,0,0.020833333,1.28125,0.135416667,0.541666667,0,0,0.010416667,0.010416667,0.041666667,0.002604167,0.458333333,0.052083333,0.010416667,0,0.1875,0.094907407,0.041666667,0.052083333,0,0,0.208333333,0.125,0.052083333,0.052083333,0,0.078125,0,0,0,0.03125,0.166666667,0.010416667,1.239583333,-108.2024438,30.19381563
088014,Chihuahua,Coronado,0,0.010416667,0.041666667,0,0,0.010416667,0,0.010416667,0.020833333,0.020833333,0.072916667,0,0,0,0,0.010416667,0,0.041666667,0.008101852,0,0,0.010416667,0.00462963,0,0.010416667,0,0,0.010416667,0.052083333,0.010416667,0.010416667,0,0.004918981,0,0,0,0.010416667,0,0,0.083333333,-105.0699696,26.63397656
088015,Chihuahua,Coyame del Sotol,0,0.020833333,0.010416667,0,0.010416667,0,0,0,0.010416667,0,0.03125,0,0,0,0,0,0,0.072916667,0.003472222,0,0,0,0.003472222,0.020833333,0.010416667,0,0,0.03125,0.010416667,0,0.010416667,0,0.008391204,0,0,0,0,0,0,0.010416667,-105.2071446,29.7566447
088016,Chihuahua,La Cruz,0,0.041666667,0.03125,0,0.010416667,0.041666667,0,0,0.125,0,0.052083333,0,0,0,0,0,0,0.09375,0.018518519,0,0,0.104166667,0.011574074,0,0.010416667,0,0,0.03125,0.03125,0.010416667,0,0,0.009837963,0,0,0,0.010416667,0.020833333,0,0.208333333,-105.044888,27.8976774
088017,Chihuahua,Cuauhtemoc,0.09375,5.208333333,4.708333333,0.125,0.583333333,9.458333333,0.09375,0.322916667,29.63541667,1.947916667,2.15625,0.0625,0.40625,0.125,0.71875,1.270833333,0.036458333,16.91666667,1.00462963,0.479166667,0,6.708333333,2.118055556,8.5625,1.9375,0.03125,0,10.61458333,4.385416667,0.833333333,1.4375,0,1.949074074,0.008333333,0.03125,0.114583333,0.802083333,2.770833333,0.052083333,32.1875,-106.9485045,28.72326456
088018,Chihuahua,Cusihuiriachi,0,0.052083333,0.03125,0,0.010416667,0.114583333,0,0.010416667,0.385416667,0.052083333,0.21875,0,0,0,0,0.041666667,0,0.114583333,0.045138889,0,0,0.03125,0.030092593,0,0,0,0,0.104166667,0.010416667,0.010416667,0.010416667,0,0.046006944,0.002083333,0,0,0,0.020833333,0,0.09375,-106.8969061,28.21169368
088019,Chihuahua,Chihuahua,0.166666667,19.91666667,35.30208333,0.4375,2.1875,36.16666667,0.020833333,1.833333333,164.3541667,23.75,21.54166667,0.6875,0.083333333,0.114583333,8.541666667,16.84375,0.125,111.5520833,3.222222222,5.083333333,0.020833333,73.42708333,11.56134259,67.97916667,10.92708333,0.197916667,0.1875,43.66666667,16.09375,4.885416667,5.3125,0,8.578993056,0.020833333,0.010416667,0.864583333,3.791666667,19.14583333,0.791666667,266.1145833,-106.2320009,28.99952612
